instance,run,seed,island,model,window,window_start_iter,window_end_iter,rejections
team6_500rdmRad,4,31,3,DEEPSURV,8,400,449,4
team6_500rdmRad,4,31,7,ELASTICNET,15,750,799,41
team6_500rdmRad,4,31,7,ELASTICNET,16,800,849,32
team6_500rdmRad,4,31,8,MTLR,8,400,449,6
team6_500rdmRad,4,31,3,DEEPSURV,9,450,499,3
team6_500rdmRad,4,31,8,MTLR,9,450,499,1
team6_500rdmRad,4,31,8,MTLR,10,500,549,7
team6_500rdmRad,4,31,3,DEEPSURV,10,500,549,7
team6_500rdmRad,4,31,8,MTLR,11,550,599,10
team6_500rdmRad,4,31,3,DEEPSURV,11,550,599,2
team6_500rdmRad,4,31,8,MTLR,12,600,649,10
team6_500rdmRad,4,31,3,DEEPSURV,12,600,649,5
team6_500rdmRad,4,31,3,DEEPSURV,13,650,699,3
team6_500rdmRad,4,31,3,DEEPSURV,14,700,749,6
team6_500rdmRad,4,31,3,DEEPSURV,15,750,799,4
team6_500rdmRad,4,31,3,DEEPSURV,16,800,849,5
team6_500rdmRad,4,31,3,DEEPSURV,17,850,899,6
team6_500rdmRad,4,31,3,DEEPSURV,18,900,949,9
team6_500rdmRad,4,31,3,DEEPSURV,19,950,999,3
team6_500rdmRad,5,41,0,COX,5,250,299,12
team6_500rdmRad,5,41,7,ELASTICNET,5,250,299,29
team6_500rdmRad,5,41,6,KNN,5,250,299,23
team6_500rdmRad,5,41,5,WEIBULLAFT,5,250,299,21
team6_500rdmRad,5,41,4,SSVM,5,250,299,17
team6_500rdmRad,5,41,2,GBSA,5,250,299,21
team6_500rdmRad,5,41,1,RSF,5,250,299,25
team6_500rdmRad,5,41,0,COX,6,300,349,12
team6_500rdmRad,5,41,8,MTLR,4,200,249,34
team6_500rdmRad,5,41,7,ELASTICNET,6,300,349,32
team6_500rdmRad,5,41,6,KNN,6,300,349,24
team6_500rdmRad,5,41,4,SSVM,6,300,349,22
team6_500rdmRad,5,41,7,ELASTICNET,7,350,399,34
team6_500rdmRad,5,41,8,MTLR,5,250,299,29
team6_500rdmRad,5,41,2,GBSA,6,300,349,19
team6_500rdmRad,5,41,5,WEIBULLAFT,6,300,349,15
team6_500rdmRad,5,41,1,RSF,6,300,349,16
team6_500rdmRad,5,41,6,KNN,7,350,399,17
team6_500rdmRad,5,41,7,ELASTICNET,8,400,449,41
team6_500rdmRad,5,41,0,COX,7,350,399,4
team6_500rdmRad,5,41,8,MTLR,6,300,349,32
team6_500rdmRad,5,41,4,SSVM,7,350,399,26
team6_500rdmRad,5,41,7,ELASTICNET,9,450,499,32
team6_500rdmRad,5,41,2,GBSA,7,350,399,29
team6_500rdmRad,5,41,5,WEIBULLAFT,7,350,399,18
team6_500rdmRad,5,41,8,MTLR,7,350,399,33
team6_500rdmRad,5,41,7,ELASTICNET,10,500,549,40
team6_500rdmRad,5,41,3,DEEPSURV,5,250,299,3
team6_500rdmRad,5,41,6,KNN,8,400,449,24
team6_500rdmRad,5,41,2,GBSA,8,400,449,26
team6_500rdmRad,5,41,7,ELASTICNET,11,550,599,31
team6_500rdmRad,5,41,4,SSVM,8,400,449,18
team6_500rdmRad,5,41,0,COX,8,400,449,14
team6_500rdmRad,5,41,1,RSF,7,350,399,27
team6_500rdmRad,5,41,5,WEIBULLAFT,8,400,449,28
team6_500rdmRad,5,41,7,ELASTICNET,12,600,649,34
team6_500rdmRad,5,41,2,GBSA,9,450,499,22
team6_500rdmRad,5,41,6,KNN,9,450,499,1
team6_500rdmRad,5,41,7,ELASTICNET,13,650,699,36
team6_500rdmRad,5,41,3,DEEPSURV,6,300,349,1
team6_500rdmRad,5,41,5,WEIBULLAFT,9,450,499,22
team6_500rdmRad,5,41,7,ELASTICNET,14,700,749,42
team6_500rdmRad,5,41,2,GBSA,10,500,549,24
team6_500rdmRad,5,41,1,RSF,8,400,449,21
team6_500rdmRad,5,41,0,COX,9,450,499,2
team6_500rdmRad,5,41,7,ELASTICNET,15,750,799,34
team6_500rdmRad,5,41,7,ELASTICNET,16,800,849,39
team6_500rdmRad,5,41,5,WEIBULLAFT,10,500,549,24
team6_500rdmRad,5,41,7,ELASTICNET,17,850,899,25
team6_500rdmRad,5,41,3,DEEPSURV,7,350,399,2
team6_500rdmRad,5,41,0,COX,10,500,549,15
team6_500rdmRad,5,41,5,WEIBULLAFT,11,550,599,28
team6_500rdmRad,5,41,1,RSF,9,450,499,21
team6_500rdmRad,5,41,0,COX,11,550,599,6
team6_500rdmRad,5,41,5,WEIBULLAFT,12,600,649,24
team6_500rdmRad,5,41,3,DEEPSURV,8,400,449,2
team6_500rdmRad,5,41,5,WEIBULLAFT,13,650,699,26
team6_500rdmRad,5,41,1,RSF,10,500,549,24
team6_500rdmRad,5,41,0,COX,12,600,649,10
team6_500rdmRad,5,41,3,DEEPSURV,9,450,499,3
team6_500rdmRad,5,41,5,WEIBULLAFT,14,700,749,26
team6_500rdmRad,5,41,1,RSF,11,550,599,21
team6_500rdmRad,5,41,0,COX,13,650,699,9
team6_500rdmRad,5,41,5,WEIBULLAFT,15,750,799,32
team6_500rdmRad,5,41,5,WEIBULLAFT,16,800,849,31
team6_500rdmRad,5,41,1,RSF,12,600,649,27
team6_500rdmRad,5,41,0,COX,14,700,749,6
team6_500rdmRad,5,41,5,WEIBULLAFT,17,850,899,26
team6_500rdmRad,5,41,3,DEEPSURV,10,500,549,3
team6_500rdmRad,5,41,5,WEIBULLAFT,18,900,949,24
team6_500rdmRad,5,41,3,DEEPSURV,11,550,599,8
team6_500rdmRad,5,41,0,COX,15,750,799,9
team6_500rdmRad,5,41,1,RSF,13,650,699,26
team6_500rdmRad,5,41,3,DEEPSURV,12,600,649,10
team6_500rdmRad,5,41,1,RSF,14,700,749,28
team6_500rdmRad,5,41,0,COX,16,800,849,4
team6_500rdmRad,5,41,3,DEEPSURV,13,650,699,11
team6_500rdmRad,5,41,0,COX,17,850,899,4
team6_500rdmRad,5,41,1,RSF,15,750,799,19
team6_500rdmRad,5,41,3,DEEPSURV,14,700,749,9
team6_500rdmRad,5,41,1,RSF,16,800,849,24
team6_500rdmRad,5,41,,,0,0,49,1
team6_500rdmRad,5,41,3,DEEPSURV,15,750,799,9
team6_500rdmRad,5,41,1,RSF,17,850,899,29
team6_500rdmRad,5,41,1,RSF,18,900,949,27
team6_500rdmRad,5,41,1,RSF,19,950,999,29
team6_500rdmRad,6,51,0,COX,5,250,299,34
team6_500rdmRad,6,51,6,KNN,5,250,299,32
team6_500rdmRad,6,51,7,ELASTICNET,5,250,299,19
team6_500rdmRad,6,51,4,SSVM,5,250,299,13
team6_500rdmRad,6,51,0,COX,6,300,349,36
team6_500rdmRad,6,51,5,WEIBULLAFT,5,250,299,35
team6_500rdmRad,6,51,1,RSF,5,250,299,19
team6_500rdmRad,6,51,2,GBSA,5,250,299,14
team6_500rdmRad,6,51,6,KNN,6,300,349,32
team6_500rdmRad,6,51,0,COX,7,350,399,34
team6_500rdmRad,6,51,5,WEIBULLAFT,6,300,349,27
team6_500rdmRad,6,51,0,COX,8,400,449,30
team6_500rdmRad,6,51,7,ELASTICNET,6,300,349,23
team6_500rdmRad,6,51,6,KNN,7,350,399,32
team6_500rdmRad,6,51,4,SSVM,6,300,349,18
team6_500rdmRad,6,51,5,WEIBULLAFT,7,350,399,26
team6_500rdmRad,6,51,0,COX,9,450,499,30
team6_500rdmRad,6,51,2,GBSA,6,300,349,6
team6_500rdmRad,6,51,1,RSF,6,300,349,19
team6_500rdmRad,6,51,6,KNN,8,400,449,25
team6_500rdmRad,6,51,7,ELASTICNET,7,350,399,20
team6_500rdmRad,6,51,4,SSVM,7,350,399,17
team6_500rdmRad,6,51,0,COX,10,500,549,28
team6_500rdmRad,6,51,8,MTLR,5,250,299,8
team6_500rdmRad,6,51,5,WEIBULLAFT,8,400,449,23
team6_500rdmRad,6,51,6,KNN,9,450,499,42
team6_500rdmRad,6,51,6,KNN,10,500,549,33
team6_500rdmRad,6,51,7,ELASTICNET,8,400,449,21
team6_500rdmRad,6,51,0,COX,11,550,599,28
team6_500rdmRad,6,51,2,GBSA,7,350,399,3
team6_500rdmRad,6,51,4,SSVM,8,400,449,18
team6_500rdmRad,6,51,1,RSF,7,350,399,21
team6_500rdmRad,6,51,6,KNN,11,550,599,35
team6_500rdmRad,6,51,5,WEIBULLAFT,9,450,499,19
team6_500rdmRad,6,51,0,COX,12,600,649,18
team6_500rdmRad,6,51,8,MTLR,6,300,349,10
team6_500rdmRad,6,51,7,ELASTICNET,9,450,499,30
team6_500rdmRad,6,51,6,KNN,12,600,649,26
team6_500rdmRad,6,51,4,SSVM,9,450,499,19
team6_500rdmRad,6,51,2,GBSA,8,400,449,6
team6_500rdmRad,6,51,5,WEIBULLAFT,10,500,549,27
team6_500rdmRad,6,51,7,ELASTICNET,10,500,549,33
team6_500rdmRad,6,51,6,KNN,13,650,699,31
team6_500rdmRad,6,51,1,RSF,8,400,449,21
team6_500rdmRad,6,51,8,MTLR,7,350,399,6
team6_500rdmRad,6,51,7,ELASTICNET,11,550,599,24
team6_500rdmRad,6,51,5,WEIBULLAFT,11,550,599,17
team6_500rdmRad,6,51,6,KNN,14,700,749,9
team6_500rdmRad,6,51,4,SSVM,10,500,549,4
team6_500rdmRad,6,51,7,ELASTICNET,12,600,649,28
team6_500rdmRad,6,51,8,MTLR,8,400,449,7
team6_500rdmRad,6,51,5,WEIBULLAFT,12,600,649,13
team6_500rdmRad,6,51,2,GBSA,9,450,499,4
team6_500rdmRad,6,51,1,RSF,9,450,499,9
team6_500rdmRad,6,51,7,ELASTICNET,13,650,699,4
team6_500rdmRad,6,51,2,GBSA,10,500,549,8
team6_500rdmRad,6,51,8,MTLR,9,450,499,9
team6_500rdmRad,6,51,1,RSF,10,500,549,22
team6_500rdmRad,6,51,2,GBSA,11,550,599,9
team6_500rdmRad,6,51,8,MTLR,10,500,549,10
team6_500rdmRad,6,51,1,RSF,11,550,599,17
team6_500rdmRad,6,51,2,GBSA,12,600,649,11
team6_500rdmRad,6,51,2,GBSA,13,650,699,13
team6_500rdmRad,6,51,1,RSF,12,600,649,17
team6_500rdmRad,6,51,2,GBSA,14,700,749,9
team6_500rdmRad,6,51,1,RSF,13,650,699,10
team6_500rdmRad,6,51,1,RSF,14,700,749,2
team6_500rdmRad,7,61,7,ELASTICNET,4,200,249,27
team6_500rdmRad,7,61,1,RSF,4,200,249,13
team6_500rdmRad,7,61,7,ELASTICNET,5,250,299,28
team6_500rdmRad,7,61,0,COX,5,250,299,23
team6_500rdmRad,7,61,7,ELASTICNET,6,300,349,31
team6_500rdmRad,7,61,4,SSVM,5,250,299,42
team6_500rdmRad,7,61,6,KNN,5,250,299,21
team6_500rdmRad,7,61,4,SSVM,6,300,349,41
team6_500rdmRad,7,61,1,RSF,5,250,299,13
team6_500rdmRad,7,61,5,WEIBULLAFT,5,250,299,29
team6_500rdmRad,7,61,7,ELASTICNET,7,350,399,30
team6_500rdmRad,7,61,4,SSVM,7,350,399,39
team6_500rdmRad,7,61,0,COX,6,300,349,20
team6_500rdmRad,7,61,2,GBSA,5,250,299,2
team6_500rdmRad,7,61,4,SSVM,8,400,449,39
team6_500rdmRad,7,61,6,KNN,6,300,349,25
team6_500rdmRad,7,61,7,ELASTICNET,8,400,449,14
team6_500rdmRad,7,61,5,WEIBULLAFT,6,300,349,35
team6_500rdmRad,7,61,8,MTLR,4,200,249,17
team6_500rdmRad,7,61,4,SSVM,9,450,499,9
team6_500rdmRad,7,61,0,COX,7,350,399,25
team6_500rdmRad,7,61,5,WEIBULLAFT,7,350,399,34
team6_500rdmRad,7,61,6,KNN,7,350,399,19
team6_500rdmRad,7,61,8,MTLR,5,250,299,15
team6_500rdmRad,7,61,2,GBSA,6,300,349,1
team6_500rdmRad,7,61,0,COX,8,400,449,19
team6_500rdmRad,7,61,1,RSF,6,300,349,12
team6_500rdmRad,7,61,5,WEIBULLAFT,8,400,449,39
team6_500rdmRad,7,61,5,WEIBULLAFT,9,450,499,43
team6_500rdmRad,7,61,8,MTLR,6,300,349,12
team6_500rdmRad,7,61,6,KNN,8,400,449,18
team6_500rdmRad,7,61,5,WEIBULLAFT,10,500,549,34
team6_500rdmRad,7,61,3,DEEPSURV,5,250,299,1
team6_500rdmRad,7,61,2,GBSA,7,350,399,1
team6_500rdmRad,7,61,6,KNN,9,450,499,24
team6_500rdmRad,7,61,1,RSF,7,350,399,6
team6_500rdmRad,7,61,8,MTLR,7,350,399,17
team6_500rdmRad,7,61,6,KNN,10,500,549,24
team6_500rdmRad,7,61,3,DEEPSURV,6,300,349,1
team6_500rdmRad,7,61,8,MTLR,8,400,449,18
team6_500rdmRad,7,61,6,KNN,11,550,599,29
team6_500rdmRad,7,61,8,MTLR,9,450,499,10
team6_500rdmRad,7,61,6,KNN,12,600,649,21
team6_500rdmRad,7,61,6,KNN,13,650,699,18
team6_500rdmRad,7,61,8,MTLR,10,500,549,11
team6_500rdmRad,7,61,2,GBSA,9,450,499,1
team6_500rdmRad,7,61,3,DEEPSURV,8,400,449,1
team6_500rdmRad,7,61,1,RSF,8,400,449,3
team6_500rdmRad,7,61,1,RSF,9,450,499,5
team6_500rdmRad,7,61,6,KNN,14,700,749,20
team6_500rdmRad,7,61,2,GBSA,10,500,549,2
team6_500rdmRad,7,61,8,MTLR,11,550,599,12
team6_500rdmRad,7,61,6,KNN,15,750,799,22
team6_500rdmRad,7,61,8,MTLR,12,600,649,17
team6_500rdmRad,7,61,1,RSF,10,500,549,4
team6_500rdmRad,7,61,6,KNN,16,800,849,21
team6_500rdmRad,7,61,8,MTLR,13,650,699,17
team6_500rdmRad,7,61,2,GBSA,11,550,599,1
team6_500rdmRad,7,61,6,KNN,17,850,899,19
team6_500rdmRad,7,61,3,DEEPSURV,10,500,549,1
team6_500rdmRad,7,61,8,MTLR,14,700,749,18
team6_500rdmRad,7,61,6,KNN,18,900,949,20
team6_500rdmRad,7,61,1,RSF,11,550,599,11
team6_500rdmRad,7,61,8,MTLR,15,750,799,13
team6_500rdmRad,7,61,3,DEEPSURV,11,550,599,2
team6_500rdmRad,7,61,2,GBSA,13,650,699,2
team6_500rdmRad,7,61,1,RSF,12,600,649,8
team6_500rdmRad,7,61,3,DEEPSURV,12,600,649,1
team6_500rdmRad,7,61,1,RSF,13,650,699,2
team6_500rdmRad,7,61,1,RSF,14,700,749,5
team6_500rdmRad,7,61,1,RSF,16,800,849,4
team6_500rdmRad,7,61,1,RSF,17,850,899,4
team6_500rdmRad,7,61,1,RSF,18,900,949,3
team6_500rdmRad,7,61,1,RSF,19,950,999,4
team6_500rdmRad,8,71,0,COX,4,200,249,19
team6_500rdmRad,8,71,0,COX,5,250,299,50
team6_500rdmRad,8,71,0,COX,6,300,349,49
team6_500rdmRad,8,71,0,COX,7,350,399,49
team6_500rdmRad,8,71,0,COX,8,400,449,27
team6_500rdmRad,8,71,6,KNN,5,250,299,15
team6_500rdmRad,8,71,4,SSVM,5,250,299,45
team6_500rdmRad,8,71,7,ELASTICNET,5,250,299,31
team6_500rdmRad,8,71,4,SSVM,6,300,349,41
team6_500rdmRad,8,71,5,WEIBULLAFT,5,250,299,26
team6_500rdmRad,8,71,2,GBSA,5,250,299,3
team6_500rdmRad,8,71,4,SSVM,7,350,399,37
team6_500rdmRad,8,71,7,ELASTICNET,6,300,349,33
team6_500rdmRad,8,71,4,SSVM,8,400,449,34
team6_500rdmRad,8,71,5,WEIBULLAFT,6,300,349,26
team6_500rdmRad,8,71,6,KNN,6,300,349,21
team6_500rdmRad,8,71,1,RSF,5,250,299,1
team6_500rdmRad,8,71,7,ELASTICNET,7,350,399,34
team6_500rdmRad,8,71,7,ELASTICNET,8,400,449,29
team6_500rdmRad,8,71,5,WEIBULLAFT,7,350,399,23
team6_500rdmRad,8,71,6,KNN,7,350,399,20
team6_500rdmRad,8,71,8,MTLR,5,250,299,36
team6_500rdmRad,8,71,3,DEEPSURV,5,250,299,23
team6_500rdmRad,8,71,7,ELASTICNET,9,450,499,31
team6_500rdmRad,8,71,8,MTLR,6,300,349,36
team6_500rdmRad,8,71,5,WEIBULLAFT,8,400,449,20
team6_500rdmRad,8,71,6,KNN,8,400,449,19
team6_500rdmRad,8,71,7,ELASTICNET,10,500,549,20
team6_500rdmRad,8,71,8,MTLR,7,350,399,38
team6_500rdmRad,8,71,3,DEEPSURV,6,300,349,23
team6_500rdmRad,8,71,8,MTLR,8,400,449,39
team6_500rdmRad,8,71,6,KNN,9,450,499,29
team6_500rdmRad,8,71,8,MTLR,9,450,499,42
team6_500rdmRad,8,71,3,DEEPSURV,7,350,399,25
team6_500rdmRad,8,71,8,MTLR,10,500,549,39
team6_500rdmRad,8,71,1,RSF,6,300,349,1
team6_500rdmRad,8,71,2,GBSA,7,350,399,1
team6_500rdmRad,8,71,6,KNN,10,500,549,19
team6_500rdmRad,8,71,8,MTLR,11,550,599,37
team6_500rdmRad,8,71,3,DEEPSURV,8,400,449,26
team6_500rdmRad,8,71,8,MTLR,12,600,649,1
team6_500rdmRad,8,71,6,KNN,11,550,599,25
team6_500rdmRad,8,71,3,DEEPSURV,9,450,499,25
team6_500rdmRad,8,71,1,RSF,7,350,399,1
team6_500rdmRad,8,71,2,GBSA,8,400,449,1
team6_500rdmRad,8,71,6,KNN,12,600,649,22
team6_500rdmRad,8,71,3,DEEPSURV,10,500,549,23
team6_500rdmRad,8,71,6,KNN,13,650,699,23
team6_500rdmRad,8,71,3,DEEPSURV,11,550,599,30
team6_500rdmRad,8,71,2,GBSA,9,450,499,2
team6_500rdmRad,8,71,3,DEEPSURV,12,600,649,31
team6_500rdmRad,8,71,6,KNN,14,700,749,33
team6_500rdmRad,8,71,2,GBSA,10,500,549,3
team6_500rdmRad,8,71,3,DEEPSURV,13,650,699,23
team6_500rdmRad,8,71,6,KNN,15,750,799,30
team6_500rdmRad,8,71,6,KNN,16,800,849,27
team6_500rdmRad,8,71,3,DEEPSURV,14,700,749,20
team6_500rdmRad,8,71,2,GBSA,11,550,599,1
team6_500rdmRad,8,71,1,RSF,10,500,549,2
team6_500rdmRad,8,71,2,GBSA,12,600,649,1
team6_500rdmRad,8,71,1,RSF,11,550,599,4
team6_500rdmRad,8,71,2,GBSA,14,700,749,5
team6_500rdmRad,8,71,1,RSF,12,600,649,5
team6_500rdmRad,8,71,2,GBSA,15,750,799,1
team6_500rdmRad,8,71,1,RSF,13,650,699,3
team6_500rdmRad,8,71,2,GBSA,16,800,849,1
team6_500rdmRad,8,71,1,RSF,14,700,749,2
team6_500rdmRad,8,71,2,GBSA,17,850,899,3
team6_500rdmRad,8,71,2,GBSA,18,900,949,2
team6_500rdmRad,8,71,1,RSF,15,750,799,1
team6_500rdmRad,8,71,2,GBSA,19,950,999,3
team6_500rdmRad,8,71,1,RSF,16,800,849,5
team6_500rdmRad,9,81,0,COX,5,250,299,2
team6_500rdmRad,9,81,6,KNN,5,250,299,35
team6_500rdmRad,9,81,4,SSVM,5,250,299,42
team6_500rdmRad,9,81,7,ELASTICNET,5,250,299,5
team6_500rdmRad,9,81,2,GBSA,5,250,299,21
team6_500rdmRad,9,81,4,SSVM,6,300,349,43
team6_500rdmRad,9,81,5,WEIBULLAFT,5,250,299,25
team6_500rdmRad,9,81,6,KNN,6,300,349,33
team6_500rdmRad,9,81,4,SSVM,7,350,399,39
team6_500rdmRad,9,81,4,SSVM,8,400,449,42
team6_500rdmRad,9,81,6,KNN,7,350,399,32
team6_500rdmRad,9,81,2,GBSA,6,300,349,20
team6_500rdmRad,9,81,1,RSF,5,250,299,3
team6_500rdmRad,9,81,0,COX,6,300,349,1
team6_500rdmRad,9,81,4,SSVM,9,450,499,32
team6_500rdmRad,9,81,5,WEIBULLAFT,6,300,349,24
team6_500rdmRad,9,81,7,ELASTICNET,6,300,349,12
team6_500rdmRad,9,81,6,KNN,8,400,449,34
team6_500rdmRad,9,81,4,SSVM,10,500,549,15
team6_500rdmRad,9,81,6,KNN,9,450,499,35
team6_500rdmRad,9,81,2,GBSA,7,350,399,17
team6_500rdmRad,9,81,5,WEIBULLAFT,7,350,399,23
team6_500rdmRad,9,81,3,DEEPSURV,5,250,299,15
team6_500rdmRad,9,81,0,COX,7,350,399,7
team6_500rdmRad,9,81,6,KNN,10,500,549,37
team6_500rdmRad,9,81,8,MTLR,5,250,299,6
team6_500rdmRad,9,81,7,ELASTICNET,7,350,399,9
team6_500rdmRad,9,81,6,KNN,11,550,599,34
team6_500rdmRad,9,81,5,WEIBULLAFT,8,400,449,16
team6_500rdmRad,9,81,2,GBSA,8,400,449,20
team6_500rdmRad,9,81,3,DEEPSURV,6,300,349,11
team6_500rdmRad,9,81,6,KNN,12,600,649,33
team6_500rdmRad,9,81,8,MTLR,6,300,349,6
team6_500rdmRad,9,81,1,RSF,6,300,349,1
team6_500rdmRad,9,81,0,COX,8,400,449,10
team6_500rdmRad,9,81,7,ELASTICNET,8,400,449,14
team6_500rdmRad,9,81,2,GBSA,9,450,499,19
team6_500rdmRad,9,81,6,KNN,13,650,699,29
team6_500rdmRad,9,81,5,WEIBULLAFT,9,450,499,23
team6_500rdmRad,9,81,1,RSF,7,350,399,1
team6_500rdmRad,9,81,3,DEEPSURV,7,350,399,10
team6_500rdmRad,9,81,6,KNN,14,700,749,34
team6_500rdmRad,9,81,2,GBSA,10,500,549,22
team6_500rdmRad,9,81,8,MTLR,7,350,399,7
team6_500rdmRad,9,81,5,WEIBULLAFT,10,500,549,16
team6_500rdmRad,9,81,0,COX,9,450,499,8
team6_500rdmRad,9,81,7,ELASTICNET,9,450,499,5
team6_500rdmRad,9,81,6,KNN,15,750,799,29
team6_500rdmRad,9,81,2,GBSA,11,550,599,10
team6_500rdmRad,9,81,6,KNN,16,800,849,34
team6_500rdmRad,9,81,3,DEEPSURV,8,400,449,5
team6_500rdmRad,9,81,6,KNN,17,850,899,34
team6_500rdmRad,9,81,0,COX,10,500,549,8
team6_500rdmRad,9,81,8,MTLR,8,400,449,10
team6_500rdmRad,9,81,5,WEIBULLAFT,11,550,599,8
team6_500rdmRad,9,81,7,ELASTICNET,10,500,549,5
team6_500rdmRad,9,81,6,KNN,18,900,949,26
team6_500rdmRad,9,81,3,DEEPSURV,9,450,499,10
team6_500rdmRad,9,81,0,COX,11,550,599,5
team6_500rdmRad,9,81,6,KNN,19,950,999,16
team6_500rdmRad,9,81,8,MTLR,9,450,499,16
team6_500rdmRad,9,81,7,ELASTICNET,11,550,599,7
team6_500rdmRad,9,81,3,DEEPSURV,10,500,549,18
team6_500rdmRad,9,81,8,MTLR,10,500,549,16
team6_500rdmRad,9,81,0,COX,12,600,649,8
team6_500rdmRad,9,81,7,ELASTICNET,12,600,649,7
team6_500rdmRad,9,81,3,DEEPSURV,11,550,599,12
team6_500rdmRad,9,81,8,MTLR,11,550,599,22
team6_500rdmRad,9,81,0,COX,13,650,699,8
team6_500rdmRad,9,81,7,ELASTICNET,13,650,699,11
team6_500rdmRad,9,81,8,MTLR,12,600,649,17
team6_500rdmRad,9,81,3,DEEPSURV,12,600,649,18
team6_500rdmRad,9,81,8,MTLR,13,650,699,20
team6_500rdmRad,9,81,7,ELASTICNET,14,700,749,11
team6_500rdmRad,9,81,3,DEEPSURV,13,650,699,17
team6_500rdmRad,9,81,8,MTLR,14,700,749,23
team6_500rdmRad,9,81,3,DEEPSURV,14,700,749,9
team6_500rdmRad,9,81,7,ELASTICNET,15,750,799,14
team6_500rdmRad,9,81,7,ELASTICNET,16,800,849,1
team6_500rdmRad,9,81,3,DEEPSURV,15,750,799,11
car_door_25,10,91,0,COX,4,200,249,42
car_door_25,10,91,0,COX,5,250,299,34
car_door_25,10,91,7,ELASTICNET,4,200,249,30
car_door_25,10,91,4,SSVM,4,200,249,31
car_door_25,10,91,6,KNN,4,200,249,18
car_door_25,10,91,0,COX,6,300,349,36
car_door_25,10,91,2,GBSA,4,200,249,26
car_door_25,10,91,5,WEIBULLAFT,4,200,249,39
car_door_25,10,91,7,ELASTICNET,5,250,299,31
car_door_25,10,91,4,SSVM,5,250,299,28
car_door_25,10,91,0,COX,7,350,399,32
car_door_25,10,91,5,WEIBULLAFT,5,250,299,48
car_door_25,10,91,2,GBSA,5,250,299,28
car_door_25,10,91,5,WEIBULLAFT,6,300,349,43
car_door_25,10,91,6,KNN,5,250,299,28
car_door_25,10,91,7,ELASTICNET,6,300,349,23
car_door_25,10,91,4,SSVM,6,300,349,31
car_door_25,10,91,,,0,0,49,1
car_door_25,10,91,5,WEIBULLAFT,7,350,399,37
car_door_25,10,91,2,GBSA,6,300,349,28
car_door_25,10,91,4,SSVM,7,350,399,28
car_door_25,10,91,6,KNN,6,300,349,23
car_door_25,10,91,7,ELASTICNET,7,350,399,27
car_door_25,10,91,2,GBSA,7,350,399,34
car_door_25,10,91,6,KNN,7,350,399,24
car_door_25,10,91,8,MTLR,3,150,199,1
car_door_25,10,91,8,MTLR,4,200,249,25
car_door_25,10,91,3,DEEPSURV,4,200,249,8
car_door_25,10,91,1,RSF,5,250,299,3
car_door_25,10,91,8,MTLR,5,250,299,20
car_door_25,10,91,3,DEEPSURV,5,250,299,10
car_door_25,10,91,8,MTLR,6,300,349,28
car_door_25,10,91,8,MTLR,7,350,399,28
car_door_25,10,91,3,DEEPSURV,6,300,349,11
car_door_25,10,91,1,RSF,6,300,349,1
car_door_25,10,91,3,DEEPSURV,7,350,399,10
car_door_25,10,91,1,RSF,7,350,399,3
car_door_25,1,1,0,COX,4,200,249,12
car_door_25,1,1,7,ELASTICNET,4,200,249,16
car_door_25,1,1,6,KNN,4,200,249,34
car_door_25,1,1,5,WEIBULLAFT,4,200,249,24
car_door_25,1,1,1,RSF,4,200,249,25
car_door_25,1,1,2,GBSA,4,200,249,27
car_door_25,1,1,6,KNN,5,250,299,26
car_door_25,1,1,0,COX,5,250,299,17
car_door_25,1,1,4,SSVM,4,200,249,14
car_door_25,1,1,4,SSVM,5,250,299,29
car_door_25,1,1,2,GBSA,5,250,299,18
car_door_25,1,1,7,ELASTICNET,5,250,299,16
car_door_25,1,1,5,WEIBULLAFT,5,250,299,23
car_door_25,1,1,6,KNN,6,300,349,24
car_door_25,1,1,0,COX,6,300,349,16
car_door_25,1,1,4,SSVM,6,300,349,25
car_door_25,1,1,1,RSF,5,250,299,24
car_door_25,1,1,7,ELASTICNET,6,300,349,12
car_door_25,1,1,2,GBSA,6,300,349,17
car_door_25,1,1,6,KNN,7,350,399,22
car_door_25,1,1,5,WEIBULLAFT,6,300,349,25
car_door_25,1,1,4,SSVM,7,350,399,24
car_door_25,1,1,0,COX,7,350,399,17
car_door_25,1,1,8,MTLR,3,150,199,1
car_door_25,1,1,8,MTLR,4,200,249,26
car_door_25,1,1,2,GBSA,7,350,399,25
car_door_25,1,1,,,0,0,49,1
car_door_25,1,1,5,WEIBULLAFT,7,350,399,21
car_door_25,1,1,4,SSVM,8,400,449,12
car_door_25,1,1,7,ELASTICNET,7,350,399,15
car_door_25,1,1,3,DEEPSURV,4,200,249,16
car_door_25,1,1,1,RSF,6,300,349,27
car_door_25,1,1,8,MTLR,5,250,299,20
car_door_25,1,1,3,DEEPSURV,5,250,299,24
car_door_25,1,1,8,MTLR,6,300,349,20
car_door_25,1,1,3,DEEPSURV,6,300,349,25
car_door_25,1,1,1,RSF,7,350,399,21
car_door_25,1,1,8,MTLR,7,350,399,17
car_door_25,1,1,3,DEEPSURV,7,350,399,25
car_door_25,1,1,3,DEEPSURV,8,400,449,8
car_door_25,2,11,0,COX,4,200,249,45
car_door_25,2,11,0,COX,5,250,299,44
car_door_25,2,11,0,COX,6,300,349,38
car_door_25,2,11,6,KNN,4,200,249,23
car_door_25,2,11,4,SSVM,4,200,249,23
car_door_25,2,11,7,ELASTICNET,4,200,249,28
