instance,run,cohort_rank,relative_gain
concentricCircles4,run-1783974319_i0,0.037037037037037035,0.0
concentricCircles4,run-1783974319_i0,0.391304347826087,0.13705550772429692
concentricCircles4,run-1783974319_i0,0.8888888888888888,0.3098691478902505
concentricCircles4,run-1783974319_i0,0.0,3.662948414924306e-05
concentricCircles4,run-1783974319_i0,0.42857142857142855,0.1385884881733643
concentricCircles4,run-1783974319_i0,0.2,0.10393824439251885
concentricCircles4,run-1783974319_i0,0.07142857142857142,0.11268133598230677
concentricCircles4,run-1783974319_i0,0.8095238095238095,0.24580989738877998
concentricCircles4,run-1783974319_i0,0.5555555555555556,0.21212317100368147
concentricCircles4,run-1783974319_i0,0.46153846153846156,0.15999871329081242
concentricCircles4,run-1783974319_i0,0.75,0.2116669493526491
concentricCircles4,run-1783974319_i0,0.07142857142857142,0.006442684578483101
concentricCircles4,run-1783974319_i0,0.7142857142857143,0.26709207946938446
concentricCircles4,run-1783974319_i0,0.55,0.1560217984593128
concentricCircles4,run-1783974319_i0,0.05,0.0917556994419716
concentricCircles4,run-1783974319_i0,0.4444444444444444,0.16713800664801678
concentricCircles4,run-1783974319_i0,0.7391304347826086,0.2723487843073112
concentricCircles4,run-1783974319_i0,0.0,0.06156803087971714
concentricCircles4,run-1783974319_i0,0.3333333333333333,0.1273581042343498
concentricCircles4,run-1783974319_i0,0.65,0.19104993924189567
concentricCircles4,run-1783974319_i0,0.782608695652174,0.23443087042449126
concentricCircles4,run-1783974319_i0,0.68,0.2456990278598338
concentricCircles4,run-1783974319_i0,0.5,0.20420985590855784
concentricCircles4,run-1783974319_i0,0.0,0.13541672037549776
concentricCircles4,run-1783974319_i0,0.9642857142857143,0.2823561516815193
concentricCircles4,run-1783974319_i0,0.9473684210526315,0.34072536460508523
concentricCircles4,run-1783974319_i0,0.6190476190476191,0.24062401063762426
concentricCircles4,run-1783974319_i0,0.6818181818181818,0.189329685362517
concentricCircles4,run-1783974319_i0,0.5357142857142857,0.22541959329702993
concentricCircles4,run-1783974319_i0,0.7727272727272727,0.2693242311896954
concentricCircles4,run-1783974319_i0,0.6956521739130435,0.23032725608360669
concentricCircles4,run-1783974319_i0,0.55,0.20976080098889158
concentricCircles4,run-1783974319_i0,0.28,0.15443420461626683
concentricCircles4,run-1783974319_i0,0.6153846153846154,0.2571668588918955
concentricCircles4,run-1783974319_i0,0.375,0.14621187370296218
concentricCircles4,run-1783974319_i0,0.7777777777777778,0.24295279321420873
concentricCircles4,run-1783974319_i0,0.45454545454545453,0.17767684920450355
concentricCircles4,run-1783974319_i0,0.0,0.00015894153528934292
concentricCircles4,run-1783974319_i0,0.34782608695652173,0.20011255665858824
concentricCircles4,run-1783974319_i0,0.38461538461538464,0.15060728030222795
concentricCircles4,run-1783974319_i0,0.6190476190476191,0.20941673340134173
concentricCircles4,run-1783974319_i0,0.4782608695652174,0.19257711624880539
concentricCircles4,run-1783974319_i0,0.375,0.15080243740251362
concentricCircles4,run-1783974319_i0,0.4,0.24681263733463646
concentricCircles4,run-1783974319_i0,0.6666666666666666,0.24384309792880002
concentricCircles4,run-1783974319_i0,1.0,0.527065513631777
concentricCircles4,run-1783974319_i0,0.8181818181818182,0.29114541489727985
concentricCircles4,run-1783974319_i0,0.9259259259259259,0.31953613656456825
concentricCircles4,run-1783974319_i0,0.5769230769230769,0.22595106626810169
concentricCircles4,run-1783974319_i0,0.07142857142857142,0.01226625758522349
concentricCircles4,run-1783974319_i0,0.4583333333333333,0.19359857071826456
concentricCircles4,run-1783974319_i0,0.6956521739130435,0.2874265566378039
concentricCircles4,run-1783974319_i0,0.05,0.019022230064997012
concentricCircles4,run-1783974319_i0,0.8095238095238095,0.25264294207075266
concentricCircles4,run-1783974319_i0,0.4074074074074074,0.2109560932125707
concentricCircles4,run-1783974319_i0,0.125,0.055852122243416354
concentricCircles4,run-1783974319_i0,0.18518518518518517,0.12020057253396406
concentricCircles4,run-1783974319_i0,0.7692307692307693,0.22534063210471378
concentricCircles4,run-1783974319_i0,0.7407407407407407,0.25655346965184544
concentricCircles4,run-1783974319_i0,0.8,0.24366290273032779
concentricCircles4,run-1783974319_i0,0.39285714285714285,0.1746407471541315
concentricCircles4,run-1783974319_i0,0.09090909090909091,0.10758123803165144
concentricCircles4,run-1783974319_i0,0.782608695652174,0.2206122765328088
concentricCircles4,run-1783974319_i0,0.0,0.1308760617411223
concentricCircles4,run-1783974319_i0,0.0,0.0033615043312909534
concentricCircles4,run-1783974319_i0,0.3181818181818182,0.09986073669013282
concentricCircles4,run-1783974319_i0,0.2222222222222222,0.1296709603949718
concentricCircles4,run-1783974319_i0,0.45454545454545453,0.18429173142329425
concentricCircles4,run-1783974319_i0,0.6190476190476191,0.21563185158414658
concentricCircles4,run-1783974319_i0,0.19047619047619047,0.11623771152447225
concentricCircles4,run-1783974319_i0,0.9473684210526315,0.28568074512076447
concentricCircles4,run-1783974319_i0,0.4166666666666667,0.1511477208021993
concentricCircles4,run-1783974319_i0,0.52,0.16207794351829247
concentricCircles4,run-1783974319_i0,0.5,0.24356129827822065
concentricCircles4,run-1783974319_i0,0.8695652173913043,0.28693992476036284
concentricCircles4,run-1783974319_i0,0.16666666666666666,0.13426994574236017
concentricCircles4,run-1783974319_i0,0.18181818181818182,0.09803487717982372
concentricCircles4,run-1783974319_i0,0.34782608695652173,0.14606606885989712
concentricCircles4,run-1783974319_i0,0.8,0.26932801044246274
concentricCircles4,run-1783974319_i0,0.44,0.19201885617777723
concentricCircles4,run-1783974319_i0,0.5384615384615384,0.18362153399304262
concentricCircles4,run-1783974319_i0,0.8,0.25563384269649525
concentricCircles4,run-1783974319_i0,0.375,0.1350812647940027
concentricCircles4,run-1783974319_i0,0.08333333333333333,0.15922669138459655
concentricCircles4,run-1783974319_i0,1.0,0.4821049531664615
concentricCircles4,run-1783974319_i0,1.0,0.5557211843150556
concentricCircles4,run-1783974319_i0,0.2916666666666667,0.12117975783918025
concentricCircles4,run-1783974319_i0,0.52,0.1812555838835501
concentricCircles4,run-1783974319_i0,0.8888888888888888,0.2848574053287561
concentricCircles4,run-1783974319_i0,0.5714285714285714,0.22446631685298046
concentricCircles4,run-1783974319_i0,0.18518518518518517,0.0835620414070367
concentricCircles4,run-1783974319_i0,0.1,0.03555352117590787
concentricCircles4,run-1783974319_i0,0.21739130434782608,0.11497454271167255
concentricCircles4,run-1783974319_i0,0.4642857142857143,0.18185833388755596
concentricCircles4,run-1783974319_i0,0.2608695652173913,0.22851629777077337
concentricCircles4,run-1783974319_i0,0.8181818181818182,0.25876366055455124
concentricCircles4,run-1783974319_i0,0.9473684210526315,0.3070410435205933
concentricCircles4,run-1783974319_i0,0.14285714285714285,0.040947529187466025
concentricCircles4,run-1783974319_i0,0.4230769230769231,0.16297237533763279
concentricCircles4,run-1783974319_i0,0.44,0.1632285266579652
concentricCircles4,run-1783974319_i0,0.0,0.00038239110446580666
concentricCircles4,run-1783974319_i0,0.5,0.2007656897266832
concentricCircles4,run-1783974319_i0,0.3181818181818182,0.11930619434930721
concentricCircles4,run-1783974319_i0,0.21428571428571427,0.09703241142512158
concentricCircles4,run-1783974319_i0,0.03571428571428571,0.0
concentricCircles4,run-1783974319_i0,0.8695652173913043,0.29950387995105227
concentricCircles4,run-1783974319_i0,1.0,0.5331322575780426
concentricCircles4,run-1783974319_i0,0.5384615384615384,0.20102737921409916
concentricCircles4,run-1783974319_i0,0.5384615384615384,0.21518507752254468
concentricCircles4,run-1783974319_i0,0.75,0.24767096243832587
concentricCircles4,run-1783974319_i0,0.6296296296296297,0.2086643464950244
concentricCircles4,run-1783974319_i0,0.45,0.18853071860088305
concentricCircles4,run-1783974319_i0,0.7619047619047619,0.22092506719248847
concentricCircles4,run-1783974319_i0,0.4074074074074074,0.2188472652001122
concentricCircles4,run-1783974319_i0,0.875,0.3168370251839062
concentricCircles4,run-1783974319_i0,0.8928571428571429,0.3260234830772024
concentricCircles4,run-1783974319_i0,0.12,0.06357076294473248
concentricCircles4,run-1783974319_i0,0.9545454545454546,0.3181432262308723
concentricCircles4,run-1783974319_i0,0.52,0.18191562361565922
concentricCircles4,run-1783974319_i0,0.2692307692307692,0.13302371410225186
concentricCircles4,run-1783974319_i0,1.0,0.5226677562007307
concentricCircles4,run-1783974319_i0,0.45,0.17353621154995882
concentricCircles4,run-1783974319_i0,0.18518518518518517,0.13730717110026186
concentricCircles4,run-1783974319_i0,0.5217391304347826,0.21906554089187108
concentricCircles4,run-1783974319_i0,0.38461538461538464,0.22426108784583756
concentricCircles4,run-1783974319_i0,0.5384615384615384,0.23717620797098077
concentricCircles4,run-1783974319_i0,0.041666666666666664,0.049237453678721045
concentricCircles4,run-1783974319_i0,0.4444444444444444,0.2091049982550187
concentricCircles4,run-1783974319_i0,1.0,0.31104027769665316
concentricCircles4,run-1783974319_i0,0.3,0.11935463506579001
concentricCircles4,run-1783974319_i0,0.4230769230769231,0.17263987359305585
concentricCircles4,run-1783974319_i0,0.9,0.29352913147824966
concentricCircles4,run-1783974319_i0,0.84,0.25315109728565377
concentricCircles4,run-1783974319_i0,0.2727272727272727,0.15836431886553012
concentricCircles4,run-1783974319_i0,0.03571428571428571,0.12007689973390305
concentricCircles4,run-1783974319_i0,0.2,0.16980485648706167
concentricCircles4,run-1783974319_i0,0.25925925925925924,0.16758851904768643
concentricCircles4,run-1783974319_i0,0.9090909090909091,0.29241862149670944
concentricCircles4,run-1783974319_i0,0.5238095238095238,0.21345601508912931
concentricCircles4,run-1783974319_i0,0.4583333333333333,0.22400229031382593
concentricCircles4,run-1783974319_i0,0.35714285714285715,0.17148927421012947
concentricCircles4,run-1783974319_i0,0.8846153846153846,0.2352800924369234
concentricCircles4,run-1783974319_i0,0.8095238095238095,0.22517533336048046
concentricCircles4,run-1783974319_i0,0.12,0.15292747765367176
concentricCircles4,run-1783974319_i0,0.75,0.2829840311947497
concentricCircles4,run-1783974319_i0,0.4583333333333333,0.2675317468603538
concentricCircles4,run-1783974319_i0,0.38095238095238093,0.13385804018739186
concentricCircles4,run-1783974319_i0,0.35714285714285715,0.19905752246681793
concentricCircles4,run-1783974319_i0,0.17391304347826086,0.1540067247478219
concentricCircles4,run-1783974319_i0,0.5652173913043478,0.23444065825810315
concentricCircles4,run-1783974319_i0,0.21428571428571427,0.13174871585553974
concentricCircles4,run-1783974319_i0,1.0,0.3218871084258225
concentricCircles4,run-1783974319_i0,0.8333333333333334,0.24560017129486286
concentricCircles4,run-1783974319_i0,0.4090909090909091,0.20987699972098872
concentricCircles4,run-1783974319_i0,0.1,0.0103955251749501
concentricCircles4,run-1783974319_i0,0.38095238095238093,0.24530047954754738
concentricCircles4,run-1783974319_i0,0.7,0.23480115410356825
concentricCircles4,run-1783974319_i0,0.5384615384615384,0.24002968177039258
concentricCircles4,run-1783974319_i0,0.041666666666666664,0.034866039397299514
concentricCircles4,run-1783974319_i0,1.0,0.3012572465708254
concentricCircles4,run-1783974319_i0,0.18181818181818182,0.1410850497377067
concentricCircles4,run-1783974319_i0,0.6071428571428571,0.21770864926878794
concentricCircles4,run-1783974319_i0,0.15,0.17295024156292976
concentricCircles4,run-1783974319_i0,0.2222222222222222,0.13425674128356324
concentricCircles4,run-1783974319_i0,0.34782608695652173,0.16342976049614427
concentricCircles4,run-1783974319_i0,0.48,0.21058791887476586
concentricCircles4,run-1783974319_i0,0.8,0.32203894324966326
concentricCircles4,run-1783974319_i0,0.5384615384615384,0.2008994036562714
concentricCircles4,run-1783974319_i0,0.16,0.13022063164108624
concentricCircles4,run-1783974319_i0,0.8518518518518519,0.2868043062007208
concentricCircles4,run-1783974319_i0,0.3181818181818182,0.20813689126942342
concentricCircles4,run-1783974319_i0,0.25,0.18680973339931078
concentricCircles4,run-1783974319_i0,0.7391304347826086,0.241193583712066
concentricCircles4,run-1783974319_i0,0.5,0.20736940573106957
concentricCircles4,run-1783974319_i0,0.38095238095238093,0.2085088415952067
concentricCircles4,run-1783974319_i0,0.48148148148148145,0.243866140449496
concentricCircles4,run-1783974319_i0,0.5,0.2061939266143763
concentricCircles4,run-1783974319_i0,0.6538461538461539,0.25585004320422894
concentricCircles4,run-1783974319_i0,0.6190476190476191,0.22479890548716622
concentricCircles4,run-1783974319_i0,0.0,0.0070755569158308575
concentricCircles4,run-1783974319_i0,0.20833333333333334,0.1623596756469464
concentricCircles4,run-1783974319_i0,0.1,0.09452163549298721
concentricCircles4,run-1783974319_i0,0.5185185185185185,0.2391086710802518
concentricCircles4,run-1783974319_i0,0.43478260869565216,0.20497544507871535
concentricCircles4,run-1783974319_i0,0.5,0.2293355430446898
concentricCircles4,run-1783974319_i0,0.8,0.30206560721218706
concentricCircles4,run-1783974319_i0,0.9523809523809523,0.31672098888651035
concentricCircles4,run-1783974319_i0,0.3,0.18578805974784707
concentricCircles4,run-1783974319_i0,0.15384615384615385,0.11128580166076925
concentricCircles4,run-1783974319_i0,0.8947368421052632,0.2409166917107828
concentricCircles4,run-1783974319_i0,0.3181818181818182,0.18938233183749512
concentricCircles4,run-1783974319_i0,0.84,0.2693708967876376
concentricCircles4,run-1783974319_i0,0.14814814814814814,0.12296092423204134
concentricCircles4,run-1783974319_i0,0.2692307692307692,0.16971568074332555
concentricCircles4,run-1783974319_i0,0.17391304347826086,0.14267096105671914
concentricCircles4,run-1783974319_i0,0.7083333333333334,0.253157147869721
concentricCircles4,run-1783974319_i0,1.0,0.331269257734786
concentricCircles4,run-1783974319_i0,0.14814814814814814,0.16426511939299265
concentricCircles4,run-1783974319_i0,0.35,0.17815652232146592
concentricCircles4,run-1783974319_i0,0.4583333333333333,0.22054130262245786
concentricCircles4,run-1783974319_i0,0.96,0.29255039966959506
concentricCircles4,run-1783974319_i0,0.7142857142857143,0.23949634393309321
concentricCircles4,run-1783974319_i0,0.13043478260869565,0.1316694212442346
concentricCircles4,run-1783974319_i0,0.22727272727272727,0.15905276703493484
concentricCircles4,run-1783974319_i0,0.6538461538461539,0.2602884637789221
concentricCircles4,run-1783974319_i0,0.96,0.5761788402552909
concentricCircles4,run-1783974319_i0,0.7,0.266642539508222
concentricCircles4,run-1783974319_i0,0.09523809523809523,0.10000860840371499
concentricCircles4,run-1783974319_i0,0.9473684210526315,0.30950981707156866
concentricCircles4,run-1783974319_i0,0.32,0.1855167122089099
concentricCircles4,run-1783974319_i0,0.9545454545454546,0.593553770645445
concentricCircles4,run-1783974319_i0,0.35714285714285715,0.19013530613907742
concentricCircles4,run-1783974319_i0,0.42857142857142855,0.20759903945831742
concentricCircles4,run-1783974319_i0,0.125,0.06880510151163015
concentricCircles4,run-1783974319_i0,0.72,0.2080824758874817
concentricCircles4,run-1783974319_i0,0.7037037037037037,0.21766731106738701
concentricCircles4,run-1783974319_i0,0.25,0.20880004817037492
concentricCircles4,run-1783974319_i0,0.08333333333333333,0.04226458605268659
concentricCircles4,run-1783974319_i0,0.75,0.2412165159017405
concentricCircles4,run-1783974319_i0,0.25,0.1610611034441219
concentricCircles4,run-1783974319_i0,0.6666666666666666,0.21105728748115016
concentricCircles4,run-1783974319_i0,0.14285714285714285,0.09113202454988328
concentricCircles4,run-1783974319_i0,0.2,0.10369233862020433
concentricCircles4,run-1783974319_i0,0.8214285714285714,0.29342370761513886
concentricCircles4,run-1783974319_i0,0.2222222222222222,0.12153375266352787
concentricCircles4,run-1783974319_i0,0.36363636363636365,0.20342794289789154
concentricCircles4,run-1783974319_i0,0.08695652173913043,0.07827641469686047
concentricCircles4,run-1783974319_i0,0.9130434782608695,0.287406360228131
concentricCircles4,run-1783974319_i0,0.2916666666666667,0.19158147566354436
concentricCircles4,run-1783974319_i0,0.8518518518518519,0.27201734975965075
concentricCircles4,run-1783974319_i0,0.8333333333333334,0.24842090090090088
concentricCircles4,run-1783974319_i0,0.68,0.27447220352024626
concentricCircles4,run-1783974319_i0,0.8,0.26908610487779666
concentricCircles4,run-1783974319_i0,0.05263157894736842,0.07251483679525227
concentricCircles4,run-1783974319_i0,0.03571428571428571,0.0
concentricCircles4,run-1783974319_i0,0.5,0.23800032118801784
concentricCircles4,run-1783974319_i0,0.6153846153846154,0.26339931913918635
concentricCircles4,run-1783974319_i0,0.5909090909090909,0.25645746607314196
concentricCircles4,run-1783974319_i0,0.5,0.22545981513394947
concentricCircles4,run-1783974319_i0,0.6538461538461539,0.22619042027726247
concentricCircles4,run-1783974319_i0,0.23076923076923078,0.12698155220975335
concentricCircles4,run-1783974319_i0,1.0,0.6298383920942155
concentricCircles4,run-1783974319_i0,0.17857142857142858,0.09258232534939716
concentricCircles4,run-1783974319_i0,0.9,0.5161763605060259
concentricCircles4,run-1783974319_i0,0.037037037037037035,0.0010030964226435842
concentricCircles4,run-1783974319_i0,0.2,0.11669613302989514
concentricCircles4,run-1783974319_i0,0.043478260869565216,6.156210661282395e-05
concentricCircles4,run-1783974319_i0,0.047619047619047616,0.0
concentricCircles4,run-1783974319_i0,0.8333333333333334,0.24356635398704726
concentricCircles4,run-1783974319_i0,0.48148148148148145,0.257707570099918
concentricCircles4,run-1783974319_i0,0.6818181818181818,0.24961589879681537
concentricCircles4,run-1783974319_i0,0.14285714285714285,0.10085988718945892
concentricCircles4,run-1783974319_i0,0.631578947368421,0.267446336731237
concentricCircles4,run-1783974319_i0,0.95,0.3520735763252562
concentricCircles4,run-1783974319_i0,0.48148148148148145,0.20753181306443513
concentricCircles4,run-1783974319_i0,0.9565217391304348,0.5860549302261691
concentricCircles4,run-1783974319_i0,0.42105263157894735,0.21022491369513835
concentricCircles4,run-1783974319_i0,0.0,0.0
concentricCircles4,run-1783974319_i0,0.2857142857142857,0.1847164050873721
concentricCircles4,run-1783974319_i0,0.15,0.1894399231924121
concentricCircles4,run-1783974319_i0,0.7692307692307693,0.25004378119410076
concentricCircles4,run-1783974319_i0,0.8928571428571429,0.30384390367313374
concentricCircles4,run-1783974319_i0,0.07142857142857142,0.0809867422167264
concentricCircles4,run-1783974319_i0,0.5,0.2093034165911738
concentricCircles4,run-1783974319_i0,0.4230769230769231,0.17464530376549314
concentricCircles4,run-1783974319_i0,0.17857142857142858,0.12471542255664929
concentricCircles4,run-1783974319_i0,0.7619047619047619,0.28030229716815663
concentricCircles4,run-1783974319_i0,0.4782608695652174,0.22451631343612113
concentricCircles4,run-1783974319_i0,0.3181818181818182,0.18385844064393336
concentricCircles4,run-1783974319_i0,0.4,0.23614280928588233
concentricCircles4,run-1783974319_i0,0.20833333333333334,0.12863388038594215
concentricCircles4,run-1783974319_i0,0.88,0.30261604894875066
concentricCircles4,run-1783974319_i0,0.10714285714285714,0.0849603085340976
concentricCircles4,run-1783974319_i0,0.3,0.1537860613449554
concentricCircles4,run-1783974319_i0,0.9090909090909091,0.5420301756032414
concentricCircles4,run-1783974319_i0,0.28,0.16747940629585092
concentricCircles4,run-1783974319_i0,0.8461538461538461,0.29499434754404785
concentricCircles4,run-1783974319_i0,0.7777777777777778,0.2622372933018364
concentricCircles4,run-1783974319_i0,0.4230769230769231,0.15372069813295688
concentricCircles4,run-1783974319_i0,0.05263157894736842,0.19139323625105037
concentricCircles4,run-1783974319_i0,0.125,0.12858029918148473
concentricCircles4,run-1783974319_i0,0.9259259259259259,0.2956962887200893
concentricCircles4,run-1783974319_i0,0.6818181818181818,0.22143065395252454
concentricCircles4,run-1783974319_i0,0.5217391304347826,0.1718792843432958
concentricCircles4,run-1783974319_i0,0.8148148148148148,0.27696005911715815
concentricCircles4,run-1783974319_i0,0.9615384615384616,0.3000097637180239
concentricCircles4,run-1783974319_i0,0.68,0.2047952080562107
concentricCircles4,run-1783974319_i0,0.15,0.08257550524024573
concentricCircles4,run-1783974319_i0,0.19047619047619047,0.09035299197581952
concentricCircles4,run-1783974319_i0,0.0,0.08579862992348053
concentricCircles4,run-1783974319_i0,0.75,0.23627834893747282
concentricCircles4,run-1783974319_i0,0.24,0.14776559186694746
concentricCircles4,run-1783974319_i0,0.09090909090909091,0.018956756196204474
concentricCircles4,run-1783974319_i0,0.6923076923076923,0.23374406006307666
concentricCircles4,run-1783974319_i0,0.0,0.0
concentricCircles4,run-1783974319_i0,0.7083333333333334,0.2089325816644916
concentricCircles4,run-1783974319_i0,0.13043478260869565,0.040597488465590546
concentricCircles4,run-1783974319_i0,0.95,0.265529051252779
concentricCircles4,run-1783974319_i0,0.39285714285714285,0.16161432548126442
concentricCircles4,run-1783974319_i0,0.5,0.24277359892035535
concentricCircles4,run-1783974319_i0,0.75,0.22078265838532524
concentricCircles4,run-1783974319_i0,0.6785714285714286,0.24182068912985183
concentricCircles4,run-1783974319_i0,0.5,0.18503118147515926
concentricCircles4,run-1783974319_i0,0.4230769230769231,0.15864753179357388
concentricCircles4,run-1783974319_i0,1.0,0.5203240718213225
concentricCircles4,run-1783974319_i0,0.8148148148148148,0.249795587886052
concentricCircles4,run-1783974319_i0,0.25,0.1310639204884762
concentricCircles4,run-1783974319_i0,0.2857142857142857,0.14185726174937668
concentricCircles4,run-1783974319_i0,0.08695652173913043,0.05600722135070272
concentricCircles4,run-1783974319_i0,0.36,0.15265175582001325
concentricCircles4,run-1783974319_i0,0.2857142857142857,0.22897702374130355
concentricCircles4,run-1783974319_i0,0.6363636363636364,0.20411850684340982
concentricCircles4,run-1783974319_i0,0.38461538461538464,0.15532482259450556
concentricCircles4,run-1783974319_i0,0.42857142857142855,0.16760963886207975
concentricCircles4,run-1783974319_i0,0.9583333333333334,0.25585538729685514
concentricCircles4,run-1783974319_i0,0.3,0.15279047165730697
concentricCircles4,run-1783974319_i0,0.19230769230769232,0.12292345690151009
concentricCircles4,run-1783974319_i0,0.6666666666666666,0.20309765531574472
concentricCircles4,run-1783974319_i0,0.6190476190476191,0.18301290733324935
concentricCircles4,run-1783974319_i0,0.08695652173913043,0.026349956892738103
concentricCircles4,run-1783974319_i0,0.9545454545454546,0.28854837120714566
concentricCircles4,run-1783974319_i0,0.14285714285714285,0.08896055889566465
concentricCircles4,run-1783974319_i0,0.5263157894736842,0.16880050345256817
concentricCircles4,run-1783974319_i0,0.8571428571428571,0.22841448642832463
concentricCircles4,run-1783974319_i0,0.09523809523809523,0.03849723138463692
concentricCircles4,run-1783974319_i0,0.05,0.017464428390181568
concentricCircles4,run-1783974319_i0,0.32,0.14515880771612558
concentricCircles4,run-1783974319_i0,0.6363636363636364,0.20555117251103694
concentricCircles4,run-1783974319_i0,0.9130434782608695,0.2803793085876496
concentricCircles4,run-1783974319_i0,0.38461538461538464,0.1677246761177444
concentricCircles4,run-1783974319_i0,0.4166666666666667,0.15301789320023423
concentricCircles4,run-1783974319_i0,0.38095238095238093,0.23232315442349152
concentricCircles4,run-1783974319_i0,0.96,0.30010167349069833
concentricCircles4,run-1783974319_i0,0.14814814814814814,0.07451533446027535
concentricCircles4,run-1783974319_i0,0.7916666666666666,0.23328757949531456
concentricCircles4,run-1783974319_i0,0.7037037037037037,0.233290856255672
concentricCircles4,run-1783974319_i0,0.045454545454545456,0.01609547422157841
concentricCircles4,run-1783974319_i0,0.14814814814814814,0.09614626083978385
concentricCircles4,run-1783974319_i0,0.6521739130434783,0.2130907361397977
concentricCircles4,run-1783974319_i0,0.047619047619047616,0.02241084904783839
concentricCircles4,run-1783974319_i0,0.2857142857142857,0.11949942607575792
concentricCircles4,run-1783974319_i0,0.46153846153846156,0.23936396511380553
concentricCircles4,run-1783974319_i0,0.5357142857142857,0.22420625685160725
concentricCircles4,run-1783974319_i0,0.6923076923076923,0.20001115053883337
concentricCircles4,run-1783974319_i0,0.8571428571428571,0.2652207758175526
concentricCircles4,run-1783974319_i0,0.375,0.20807558525290032
concentricCircles4,run-1783974319_i0,0.5,0.17857130863185894
concentricCircles4,run-1783974319_i0,0.9130434782608695,0.3411917412918853
concentricCircles4,run-1783974319_i0,1.0,0.5551505220365694
concentricCircles4,run-1783974319_i0,0.04,0.01155664359277393
concentricCircles4,run-1783974319_i0,0.8461538461538461,0.26900513623184835
concentricCircles4,run-1783974319_i0,0.3181818181818182,0.16980935679530287
concentricCircles4,run-1783974319_i0,0.5416666666666666,0.2459020978238677
concentricCircles4,run-1783974319_i0,0.2,0.2228895229650963
concentricCircles4,run-1783974319_i0,0.9615384615384616,0.5705060394471035
concentricCircles4,run-1783974319_i0,0.8571428571428571,0.3049266268714001
concentricCircles4,run-1783974319_i0,0.18518518518518517,0.08344717603415847
concentricCircles4,run-1783974319_i0,0.8928571428571429,0.2677683808805861
concentricCircles4,run-1783974319_i0,0.9130434782608695,0.3003375318537639
concentricCircles4,run-1783974319_i0,0.12,0.10619533994179646
concentricCircles4,run-1783974319_i0,0.45454545454545453,0.17429332533708036
concentricCircles4,run-1783974319_i0,0.6666666666666666,0.22781814561882582
concentricCircles4,run-1783974319_i0,0.25,0.15645188949159278
concentricCircles4,run-1783974319_i0,1.0,0.5997939814268752
concentricCircles4,run-1783974319_i0,0.7692307692307693,0.22279330296688407
concentricCircles4,run-1783974319_i0,0.037037037037037035,0.014692699201094925
concentricCircles4,run-1783974319_i0,0.6190476190476191,0.19353341818249065
concentricCircles4,run-1783974319_i0,0.8421052631578947,0.23864424517902924
concentricCircles4,run-1783974319_i0,0.65,0.2032569922107453
concentricCircles4,run-1783974319_i0,0.3333333333333333,0.16597701555245645
concentricCircles4,run-1783974319_i0,0.5,0.20170288173494783
concentricCircles4,run-1783974319_i0,1.0,0.6184632713562729
concentricCircles4,run-1783974319_i0,0.6956521739130435,0.22011260577418126
concentricCircles4,run-1783974319_i0,0.68,0.20485812694767924
concentricCircles4,run-1783974319_i0,0.9259259259259259,0.31932185972033234
concentricCircles4,run-1783974319_i0,0.2692307692307692,0.14756063987017123
concentricCircles4,run-1783974319_i0,0.92,0.2771992866936098
concentricCircles4,run-1783974319_i0,0.2,0.12368088889707853
concentricCircles4,run-1783974319_i0,0.6666666666666666,0.19862981329138502
concentricCircles4,run-1783974319_i0,0.22727272727272727,0.14498577505573168
concentricCircles4,run-1783974319_i0,0.22727272727272727,0.14966065359097788
concentricCircles4,run-1783974319_i0,0.25,0.13454286600835963
concentricCircles4,run-1783974319_i0,0.875,0.2882733550118809
concentricCircles4,run-1783974319_i0,0.037037037037037035,0.0004168678337548655
concentricCircles4,run-1783974319_i0,0.041666666666666664,0.15973266694174176
concentricCircles4,run-1783974319_i0,0.56,0.17491627630025572
concentricCircles4,run-1783974319_i0,0.30434782608695654,0.11358462497839951
concentricCircles4,run-1783974319_i0,0.7368421052631579,0.20367732811431796
concentricCircles4,run-1783974319_i0,0.8518518518518519,0.25499182757235084
concentricCircles4,run-1783974319_i0,0.17391304347826086,0.10528255005100927
concentricCircles4,run-1783974319_i0,0.6923076923076923,0.21225925994614914
concentricCircles4,run-1783974319_i0,0.5238095238095238,0.18483015211570653
concentricCircles4,run-1783974319_i0,0.45454545454545453,0.17649192975937378
concentricCircles4,run-1783974319_i0,0.17391304347826086,0.11465992561512717
concentricCircles4,run-1783974319_i0,0.2222222222222222,0.14344006336431753
concentricCircles4,run-1783974319_i0,1.0,0.30873669289592676
concentricCircles4,run-1783974319_i0,0.75,0.21643939150291067
concentricCircles4,run-1783974319_i0,0.38095238095238093,0.17596817003936813
concentricCircles4,run-1783974319_i0,0.72,0.24416025926161278
concentricCircles4,run-1783974319_i0,0.5,0.18585168204772506
concentricCircles4,run-1783974319_i0,0.5454545454545454,0.20139734632395354
concentricCircles4,run-1783974319_i0,0.13043478260869565,0.1159094727423401
concentricCircles4,run-1783974319_i0,0.9642857142857143,0.6020645363408521
concentricCircles4,run-1783974319_i0,0.8571428571428571,0.2734208202787023
concentricCircles4,run-1783974319_i0,0.7,0.26660832886636826
concentricCircles4,run-1783974319_i0,0.1,0.19018703498170753
concentricCircles4,run-1783974319_i0,0.76,0.21847640148970648
concentricCircles4,run-1783974319_i0,0.0,0.00038488002064155334
